week_ending_date,Manager_usd,InShop_usd,Driver_usd,Tip Credit_usd,TAX_usd,DMR_usd,PenaltyPay_usd,Manager_prcnt_as_dec,InShop_prcnt_as_dec,Driver_prcnt_as_dec,Tip Credit_prcnt_as_dec,TAX_prcnt_as_dec,DMR_prcnt_as_dec,PenaltyPay_prcnt_as_dec
01/05/2016,1556.6667,1115.4084,1092.7185,0,431.0688671999999,327.35,0,0.11453633021191183,0.08206945316138659,0.08039997704368249,0,0.031717159567744305,0.024085738902791032,0
01/12/2016,1515.8332,1173.9161,1185.4487,0,443.710171,359.56,0,0.09898691805319108,0.07665905245512611,0.07741215413619512,0,0.02897515527179666,0.023479982002772723,0
01/19/2016,1519.6667,1170.1364,1173.1923,0,442.3129732999999,384.65,0,0.08653216884078974,0.06662937375120076,0.06680338141667146,0,0.025185983798991788,0.021902565045749684,0
01/26/2016,1574.0,854.7847,1168.362,0,411.87329715,417.54,0,0.1052814640410959,0.05717470435573631,0.07814921339897261,0,0.027549316215619648,0.02792834974315069,0
02/02/2016,1572.1819,1026.5306,1120.6309,0,425.8648193,401.17,0,0.10282836190872358,0.06714010640065196,0.07329472483514703,0,0.027853635615047834,0.026238474025761675,0
02/09/2016,1488.5001,1094.0837000000001,1167.9436999999998,0,429.43539875,403.37,0,0.10601520322724928,0.07792374740392752,0.08318426630504455,0,0.030585608339197344,0.028729156636116818,0
02/16/2016,1513.0,1109.6165,1133.2859999999998,0,430.05083625,416.19,0,0.09589380569113574,0.07032739526945019,0.07182756607831094,0,0.027256583825953692,0.02637808525485379,0
02/23/2016,1467.5001,922.1329,1167.7635,0,407.32189925,426.7,0,0.1004343210914113,0.06310990491077599,0.07992063122709858,0,0.027876726152753235,0.029202945069445107,0
03/01/2016,1518.8333,1112.7225,1120.4530999999997,0,429.6050190499999,382.52,0,0.10208317566618431,0.0747878298660003,0.07530741565451636,0,0.028874429225877258,0.02570977101689094,0
03/08/2016,1516.1665,1083.0753,1239.6073,0,439.5482219499999,407.69,0,0.09227952879310292,0.0659199885576212,0.07544710790832705,0,0.026752538592161354,0.02481352878701655,0
03/15/2016,1554.0114,1094.1496,1103.5329,0,429.56895154999995,438.64,0,0.09314370277666893,0.06558069338205061,0.06614310579824287,0,0.02574732897407219,0.026291025783953745,0
03/22/2016,1504.9999,1014.9284,1310.8618999999999,0,438.6254778999999,488.07,0,0.08650105784191053,0.05833381134031817,0.07534282296939471,0,0.025210345751360875,0.028052208708386806,0
03/29/2016,1515.3334,1144.6478,1162.5809000000002,0,437.68336045,419.13,0,0.08951786773410712,0.06761972669680263,0.06867911921983587,0,0.025856013713010374,0.024759979489263763,0
04/05/2016,1517.1667,1159.6190000000001,1114.3504,0,434.08508345,421.49,0,0.08967283944414858,0.06853981728137333,0.06586419574310638,0,0.025656799607657942,0.024912361375525965,0
04/12/2016,1521.0,1265.7884999999999,1018.0537,0,435.6544318999999,337.09,0,0.09634192070698881,0.08017652550875627,0.06448471324185179,0,0.027594861757894835,0.02135167524728393,0
04/19/2016,1556.6874,1099.9426999999998,1138.0092,0,434.48619984999993,371.35,0,0.09999193223592044,0.07065348889044476,0.0730986444743203,0,0.02790869551127849,0.02385321808078427,0
04/26/2016,1607.4459,1197.7529000000002,1290.7187,0,468.98255374999997,394.65,0,0.08982061534919743,0.06692785275963922,0.07212258146710639,0,0.026205735176445474,0.022052192143798284,0
05/03/2016,1519.8334,1113.1244000000002,1326.3199,0,453.33729665,407.31,0,0.09094563308390355,0.06660848699544325,0.07936593772533203,0,0.027127346618635723,0.0243731094548947,0
05/10/2016,1519.5,1129.8363000000002,1197.212,0,440.42978034999993,349.53000000000003,0,0.10190319900262958,0.07577093341184252,0.0802893930137125,0,0.02953682366152713,0.023440753634346244,0
05/17/2016,1541.2947,1309.9274,1112.296,0,453.82282245,412.72,0,0.09210678639255446,0.07828042438707812,0.06647009820853389,0,0.02712016187914506,0.02466388347402679,0
05/24/2016,1543.2574,1240.8299,1291.6202,0,466.66850875,414.17000000000013,0,0.09474969194602317,0.07618188047075927,0.079300197142266,0,0.028651537614511047,0.025428343912871847,0
05/31/2016,1458.0,1153.9348,1287.3726,0,446.4706973,416.86,0,0.09935081262559393,0.07863124835181907,0.08772394647594217,0,0.030423337853409168,0.028405610254530242,0
06/07/2016,1588.8793,1162.5487999999998,1339.9056,0,468.45770865,411.37,0,0.09590720378780745,0.07017323762407314,0.08087876746561203,0,0.028276829416472905,0.024830927322289587,0
06/14/2016,1520.8273,1188.5834000000002,1316.0078,0,460.91041825,389.02000000000004,0,0.09084870449731244,0.07100165947639876,0.07861353076602338,0,0.02753311594769961,0.023238643219742634,0
06/21/2016,1512.4778000000001,1178.1711999999998,1266.2937000000002,0,453.06993915,410.28,0,0.09655227049587421,0.07521109030020055,0.08083657945235387,0,0.02892269315844508,0.026191105442372287,0
06/28/2016,1438.7694999999999,1122.6254,1292.1178999999997,0,441.22721559999997,400.58,0,0.0896728504517082,0.06996883073173923,0.08053263237278468,0,0.02749995890218858,0.02496657764426148,0
07/05/2016,1421.0001,1301.2591000000002,1206.2410000000002,0,449.8132728999999,332.95,0,0.10227554801264445,0.09365726825701176,0.08681840297570724,0,0.032375014603594106,0.023963857364126834,0
07/12/2016,1527.7367,1287.4861,1157.4493999999997,0,454.8709668999999,422.40999999999997,0,0.09262030286238786,0.07805491123772479,0.07017132859077686,0,0.027576929138106845,0.025608956132363157,0
07/19/2016,1616.0463,1419.6775,1109.1282,0,474.58555399999995,410.95,0,0.09330445943277595,0.08196686054500714,0.06403690732292003,0,0.027400792025930504,0.023726713525410302,0
07/26/2016,1589.5611,1349.7097,1170.2685,0,470.54224984999996,415.09,0,0.09471917544153408,0.08042684856180762,0.06973426020880916,0,0.02803879254229127,0.02473448962359885,0
08/02/2016,1512.8334,1271.7062,1227.3945999999999,0,459.3664658999999,364.5,0,0.09264164311586992,0.07787569465919982,0.07516217747145582,0,0.02813030449572717,0.0223209501560017,0
08/09/2016,1583.5555,1270.3073,1239.9102,0,468.73700849999994,429.0199999999999,0,0.09705977716567189,0.07786007087842915,0.07599696235303637,0,0.028729974790472228,0.026295627529074002,0
08/16/2016,1608.4621,1171.4586,1203.7875,0,456.1345888999999,387.73,0,0.09731022395491136,0.07087198306998152,0.07282784668605051,0,0.027595651149903012,0.023457247226426895,0
08/23/2016,1558.6667,962.3985,1267.7837000000002,0,433.82319904999997,401.95,0,0.10607735434554176,0.06549744516009604,0.0862808840263297,0,0.029524475764410276,0.027355298332344246,0
08/30/2016,1531.7559999999999,848.0037,1288.8929999999998,0,420.0607341499999,396.34999999999997,0,0.09885013558565127,0.05472495666550936,0.08317724742413075,0,0.02710814289282086,0.025577997565782593,0
09/06/2016,1477.5985,971.3269999999999,1281.3754,0,427.11945304999995,409.0799999999999,0,0.09980583907980761,0.0656092343460502,0.08655175744508681,0,0.028850202134723158,0.027631709595514403,0
09/13/2016,1516.3525,906.8605,1238.3033,0,419.24361634999997,380.59000000000003,0,0.10087604045812089,0.0603293076562816,0.08237869083226006,0,0.02789037245939286,0.025318923032709238,0
09/20/2016,1520.9816,760.5658999999999,1253.6261,0,404.77737719999993,402.67,0,0.09439375020169849,0.04720153588743611,0.07780138098299774,0,0.02512091837975915,0.02499013228938334,0
09/27/2016,1504.4656,894.0640999999999,1174.2210000000002,0,409.07995514999993,403.58,0,0.10159006778228098,0.06037228935025436,0.07929007548020892,0,0.02762340353415921,0.027252015304020882,0
10/04/2016,1465.7328,986.9728,951.8072,0,389.81671559999995,404.75,0,0.09911013169985929,0.06673726902487198,0.06435943641629245,0,0.02635868285264721,0.027368443829269597,0
10/11/2016,1492.993,919.0452,1203.7087999999999,0,414.0030315,407.7299999999999,0,0.09997180955850153,0.06153988110463676,0.08060114609880448,0,0.02772191980924245,0.027301873425587275,0
10/18/2016,1496.2843,964.5075,1200.9774,0,419.27257339999994,387.76,0,0.09789361326284937,0.06310239584423742,0.07857331466555009,0,0.02743068757196692,0.025368994033287972,0
10/25/2016,1515.6464,915.6201999999998,1214.2404,0,417.41055149999994,410.2099999999999,0,0.10493157778863955,0.06339042684438118,0.08406456874552587,0,0.028898262651843584,0.02839975242555112,0
11/01/2016,1444.8334,924.6426000000001,1182.1423000000002,0,406.66029535,396.96,0,0.0992291103788448,0.06350314341873745,0.08118785790126494,0,0.027928852789518,0.027262650251569646,0
11/08/2016,1509.6152,1058.4882,1255.7054,0,437.8261076,411.71999999999997,0,0.10871819542287754,0.07622931127111723,0.09043233339910901,0,0.031530991690660384,0.02965090403137643,0
11/15/2016,1498.5,979.0912999999999,1246.5007,0,426.4085339999999,385.08,0,0.10206458573425202,0.06668705233934619,0.08490061899429774,0,0.029043183434274082,0.026228248698395573,0
11/22/2016,1526.6222,963.9594,1255.7647000000002,0,428.95665134999996,385.26,0,0.10232607802434314,0.06461204663255847,0.08417110446344608,0,0.028752006734279807,0.025823117742987386,0
11/29/2016,1215.2556,855.0382000000002,855.2618,0,334.9761162,270.53000000000003,0,0.1219411353894071,0.085796213495593,0.08581864995906048,0,0.03361216186764493,0.02714551190457078,0
12/06/2016,1497.9377,1149.7558000000001,1153.4609999999998,0,435.2321902499999,426.2799999999999,0,0.0967858836634399,0.07428889138724881,0.07452829457214077,0,0.02812155147181397,0.027543125784237326,0
12/13/2016,1505.0828000000001,1096.2207,1181.5547000000001,0,433.1372639,432.70000000000005,0,0.10928943988068138,0.0796005019050171,0.08579690854973994,0,0.031451644363407694,0.031419893069252296,0
12/20/2016,1498.9324000000001,1144.9442999999999,1145.2659,0,433.85682769999994,401.24000000000007,0,0.09964510384099676,0.07611290119931848,0.07613428032581897,0,0.02884166667442236,0.02667338531421533,0
12/27/2016,1294.1667,1017.4655999999999,1046.4436,0,384.49969054999997,321.84999999999997,0,0.1074298599939236,0.08446067029590042,0.08686615830830556,0,0.03191764084448583,0.026717037642093794,0
