week_ending_date,Account,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14,Totals
02/01/2022,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0,7.15
02/01/2022,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,DMR - 5083.0,35.660000000000004,19.39,48.22,27.939999999999998,28.66,33.61,12.54,17,14.39,31.27,32.18,42.05,30.309999999999995,32.82,406.04
02/01/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/01/2022,DAILY TOTALS - 0.0,35.660000000000004,19.39,48.22,27.939999999999998,28.66,33.61,12.54,17,14.39,31.27,32.18,42.05,37.459999999999994,32.82,413.19
02/08/2022,0 - 0.0,02/02/2022,02/02/2022,02/03/2022,02/03/2022,02/04/2022,02/04/2022,02/05/2022,02/05/2022,02/06/2022,02/06/2022,02/07/2022,02/07/2022,02/08/2022,02/08/2022,0.0
02/08/2022,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,-284.9,0,-284.9
02/08/2022,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9.0
02/08/2022,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,DMR - 5083.0,33.39,15.139999999999999,0,0,0,0,9.33,18.05,0,39.74,30.439999999999998,36.989999999999995,16.3,66.26,265.64
02/08/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/08/2022,DAILY TOTALS - 0.0,33.39,15.139999999999999,0,0,0,0,9.33,18.05,0,39.74,30.439999999999998,36.989999999999995,-259.59999999999997,66.26,-10.259999999999977
02/15/2022,0 - 0.0,02/09/2022,02/09/2022,02/10/2022,02/10/2022,02/11/2022,02/11/2022,02/12/2022,02/12/2022,02/13/2022,02/13/2022,02/14/2022,02/14/2022,02/15/2022,02/15/2022,0.0
02/15/2022,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Beverages - 4316.0,0,0,0,0,0,0,0,0,5.98,0,0,0,0,0,5.98
02/15/2022,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,DMR - 5083.0,43.269999999999996,23.62,43.879999999999995,38.95,27.580000000000002,57.06,18.49,19.18,5.04,11.49,26.13,37.75,23.93,65.32,441.69000000000005
02/15/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/15/2022,DAILY TOTALS - 0.0,43.269999999999996,23.62,43.879999999999995,38.95,27.580000000000002,57.06,18.49,19.18,11.02,11.49,26.13,37.75,23.93,65.32,447.67
02/22/2022,0 - 0.0,02/16/2022,02/16/2022,02/17/2022,02/17/2022,02/18/2022,02/18/2022,02/19/2022,02/19/2022,02/20/2022,02/20/2022,02/21/2022,02/21/2022,02/22/2022,02/22/2022,0.0
02/22/2022,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Operating Supplies - 5220.0,0,0,13.35,0,0,0,0,0,0,0,0,0,0,0,13.35
02/22/2022,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,DMR - 5083.0,45.78,32.480000000000004,58.10000000000001,21.25,32.52,64.25999999999999,12.48,18.34,14.54,24.39,37.65,38.19,22.36,52.41,474.75
02/22/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/22/2022,DAILY TOTALS - 0.0,45.78,32.480000000000004,71.45,21.25,32.52,64.25999999999999,12.48,18.34,14.54,24.39,37.65,38.19,22.36,52.41,488.1
03/01/2022,0 - 0.0,02/23/2022,02/23/2022,02/24/2022,02/24/2022,02/25/2022,02/25/2022,02/26/2022,02/26/2022,02/27/2022,02/27/2022,02/28/2022,02/28/2022,03/01/2022,03/01/2022,0.0
03/01/2022,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Food - 4312.0,0,0,0,0,0,6.87,0,0,0,0,0,0,0,0,6.87
03/01/2022,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,DMR - 5083.0,44.48,0,0,0,20,72.62,12.82,31.63,11.98,23.96,33.49,33.85,19.24,49.4,353.46999999999997
03/01/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/01/2022,DAILY TOTALS - 0.0,44.48,0,0,0,20,79.49000000000001,12.82,31.63,11.98,23.96,33.49,33.85,19.24,49.4,360.34
